4.6875 1.17031
4.30911 1.17188

4.6875 1.17053
5.07812 1.16676

5.07812 1.16688
5.46875 1.16029

5.46875 1.16033
5.85938 1.1506

5.85938 1.15054
6.25 1.1377

6.25 1.13754
6.64062 1.12205

6.64062 1.1218
7.03125 1.10448

7.03125 1.10419
7.42188 1.08611

7.42188 1.08583
7.8125 1.06813

7.8125 1.0679
8.20312 1.05163

8.20312 1.05147
8.59375 1.03739

8.59375 1.03733
8.98438 1.02588

8.98438 1.0259
9.375 1.01715

9.375 1.01728
9.76562 1.01091

9.76562 1.04544
10.1562 0.972137

10.3447 0
10.3769 0.390625

10.4643 0.390625
10.3863 0.78125

10.1562 1.16538
10.5469 0.812831

10.5469 0.86812
10.581 0.78125

